Award ID,Start Date,Award Amount,Recipient Name,Description,Contract Award Type,def_codes,Awarding Agency,Awarding Sub Agency,awarding_agency_id,agency_slug,generated_internal_id,Unnamed: 13,Month
DTNH2217D00081,9/28/2017,219894,CALSPAN CORP,IGF::OT::IGF  STANDARDS ENFORCEMENT PROGRAM FOR FMVSS 213 CHILD RESTRAINT SYSTEMS  INITIATE SMALL BUSINESS REVIEW TO SUPPORT NEW REQUEST FOR PROPOSAL FOR A CONTRACT TO CONDUCT COMPONENT COMPLIANCE TESTING TO FMVSS NO. 213 CHILD RESTRAINT SYSTEMS.,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,National Highway Traffic Safety Administration,731,department-of-transportation,CONT_IDV_DTNH2217D00081_6940,,2017M09
28321317D00060015,9/28/2017,88589,"ALLSAFE ELEVATOR INSPECTIONS, LLC","IGF::OT::IGF CONTRACTOR SHALL PROVIDE A QUALIFIED ELEVATOR INSPECTOR (QEI) TO WITNESS 5 YEAR ELEVATOR INSPECTIONS, ANNUAL ELEVATOR INSPECTIONS, ANNUAL ESCALATOR INSPECTIONS, LIFT INSPECTIONS AND CONSULTATION SERVICES ON ANY ELEVATOR OR ESCALATOR ISSUES AT THE SOCIAL SECURITY ADMINISTRATION (SSA) LOCATED AT 6401 SECURITY BLVD, BALTIMORE, MD 21235.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Social Security Administration,Social Security Administration,539,social-security-administration,CONT_IDV_28321317D00060015_2800,,2017M09
47PM0717D0004,9/28/2017,3777259.86,"TRADEMASTERS SERVICE, INC.","IGF::OT::IGF OPERATIONS AND MAINTENANCE AND ELEVATORS SERVICES @ JUDICIARY SQUARE FEDERAL BLDG. - 633 3RD STREET, NW, WASHINGTON, DC 20001-2604.BASE CONTRACT WITH FOUR OPTION YEARS. PERIOD OF PERFORMANCE 11/1/2017 TO 10/31/2022.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PM0717D0004_4740,,2017M09
AIDOAAH1700002,9/27/2017,8035.2,"COUNCIL ROCK CONSULTING, INC.","USAID HEALTH, SAFETY AND EMERGENCY MANAGEMENT SERVICES.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Agency for International Development,Agency for International Development,801,agency-for-international-development,CONT_IDV_AIDOAAH1700002_7200,,2017M09
BBG50E171374,9/27/2017,150000,FOXX PROFESSIONALS LLC,IGF::OT::IGF:: SERVICES,BPA,,U.S. Agency for Global Media,U.S. Agency for Global Media,1163,us-agency-for-global-media,CONT_IDV_BBG50E171374_9568,,2017M09
47PH1017D0014,9/27/2017,100,"KOKEL-OBERRENDER-WOOD APPRAISAL, LTD.",IGF::OT::IGF - BASE AWARD FOR REAL PROPERTY APPRAISALS AND CONSULTING SERVICES IDIQ - TEXAS. MINIMUM GUARANTEE OF $100.00. PERIOD OF PERFORMANCE 09/27/2017 - 09/26/2018,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH1017D0014_4740,,2017M09
AG31MEC170023,9/27/2017,360000,STERN & EISENBERG MID-ALTANTIC PC,"IGF::OT::IGF FORECLOSURE LEGAL SERVICES FOR STATE OF DELAWARE, CSC, ST. LOUIS MO",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Agriculture,Rural Housing Service,95,department-of-agriculture,CONT_IDV_AG31MEC170023_12E3,,2017M09
47PM0717D0002,9/27/2017,54829.52,"PDG, INC.",IGF::OT::IGF - SDM,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PM0717D0002_4740,,2017M09
HHSM500201700060I,9/27/2017,1000,NATIONAL QUALITY FORUM,CBE IDIQ IGF::CT::IGF,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Health and Human Services,Centers for Medicare and Medicaid Services,806,department-of-health-and-human-services,CONT_IDV_HHSM500201700060I_7530,,2017M09
HHSF223201710231C,9/27/2017,747632.22,INFORMATION SYSTEMS & NETWORKS CORP,IGF::CT::IGF,INDEFINITE DELIVERY / DEFINITE QUANTITY,['Q'],Department of Health and Human Services,Food and Drug Administration,806,department-of-health-and-human-services,CONT_IDV_HHSF223201710231C_7524,,2017M09
HHSF223201710232C,9/27/2017,566786.16,INFORMATION SYSTEMS & NETWORKS CORP,IGF::CT::IGF,INDEFINITE DELIVERY / DEFINITE QUANTITY,['Q'],Department of Health and Human Services,Food and Drug Administration,806,department-of-health-and-human-services,CONT_IDV_HHSF223201710232C_7524,,2017M09
DTFAWA17D00049,9/27/2017,349190.34,"ROBINSON AVIATION (RVA), INC.",IGF::CT::IGF AUTOMATIC TERMINAL INFORMATION SERVICE (ATIS) SYSTEMS IDIQ AWARD,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,Federal Aviation Administration,731,department-of-transportation,CONT_IDV_DTFAWA17D00049_6920,,2017M09
DEMA0015336,9/27/2017,3635030.97,STRATIVIA LLC,"IGF::OT::IGF VENDOR WILL PROVIDE ELECTRONIC SERVICES TO THE DEPARTMENT OF ENERGY IN ACCORDANCE WITH THE ATTACHED STATEMENT OF WORK. RATES FOR SERVICES, POSITION DESCRIPTIONS, AND COMPETE TERMS AND CONDITIONS CAN ALSO BE FOUND LISTED IN THE ATTACHMENTS.",INDEFINITE DELIVERY / DEFINITE QUANTITY,['Q'],Department of Energy,Department of Energy,930,department-of-energy,CONT_IDV_DEMA0015336_8900,,2017M09
47PE0417D0002,9/26/2017,47230,"I-TEN ASSOCIATES, INC.","IGF::OT::IGF I-TEN ASSOCIATES, INC. 1750 SW SKYLINE BLVD STE 229 PORTLAND, OR 97221-2544 USA  SPATIAL DATA MEASUREMENT FY17 REGION 04 FOR TN0012 AND FL0506",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PE0417D0002_4740,,2017M09
HSCG4017DP53010,9/26/2017,330372,"AMEE BAY, LLC",IGF::OT::IGF - 17' CB-M BOW TO STERN MAINTENANCE AND REPAIRS.,INDEFINITE DELIVERY / REQUIREMENTS,,Department of Homeland Security,U.S. Coast Guard,766,department-of-homeland-security,CONT_IDV_HSCG4017DP53010_7008,,2017M09
AG4D90C170027,9/26/2017,15800,AGILE TRANSFORMATION INC,IGF::OT::IGF AGILE CONSULTING SERVICES. PERIOD OF PERFORMANCE REQUESTED: 5 YEARS STARING FY18,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Natural Resources Conservation Service,95,department-of-agriculture,CONT_IDV_AG4D90C170027_12C3,,2017M09
DTNH2217D00079,9/26/2017,83700,SGS NORTH AMERICA INC.,"IGF::OT::IGF STANDARDS ENFORCEMENT PROGRAM FOR FMVSS 213; CHILD RESTRAINT SYSTEMS  TEST CHILD RESTRAINT SYSTEMS TO VERIFY COMPLIANCE WITH THE COMPONENT REQUIREMENTS OF FMVSS 213. ALL TESTING IS TO BE CONDUCTED IN ACCORDANCE WITH THE OFFICE OF VEHICLE SAFETY COMPLIANCE LABORATORY TEST PROCEDURE FOR CHILD RESTRAINT SYSTEMS, TP-213-10. TESTING IS TO BE CONDUCTED AT SGS NORTH AMERICA UNDER NHTSA CONTRACT DTNH22-  ESTIMATED COST OF WORK  CLIN 0001 ONE KICK-OFF MEETING AND TWO WEBBING AND BUCKLE TESTS  1 @ $1500.00  CLIN 0002 WEBBING AND BUCKLE TESTS  60 @ $1408.00  TOTAL $84,480.00  GRAND TOTAL $85,980.00",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,National Highway Traffic Safety Administration,731,department-of-transportation,CONT_IDV_DTNH2217D00079_6940,,2017M09
SAR20017F0180,9/26/2017,67192.5,RED RIVER TECHNOLOGY LLC,OTHER FUNCTIONS (IGF::OT::IGF),INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of State,Department of State,315,department-of-state,CONT_IDV_SAR20017F0180_1900,,2017M09
HHSF223201710195C,9/26/2017,608531.24,INFORMATION SYSTEMS & NETWORKS CORP,IGF::CT::IGF  SOUTH DAKOTA INSPECTIONS,INDEFINITE DELIVERY / REQUIREMENTS,['Q'],Department of Health and Human Services,Food and Drug Administration,806,department-of-health-and-human-services,CONT_IDV_HHSF223201710195C_7524,,2017M09
DTOS5917C00426,9/26/2017,175337.78,NATIONAL ACADEMY OF PUBLIC ADMINISTRATION,IGF::OT::IGF,INDEFINITE DELIVERY / REQUIREMENTS,,Department of Transportation,Immediate Office of the Secretary of Transportation,731,department-of-transportation,CONT_IDV_DTOS5917C00426_6901,,2017M09
HHSP233201700049C,9/25/2017,189077,"REGENTS OF THE UNIVERSITY OF CALIFORNIA, SAN FRANCISCO, THE",IGF::OT::IGF FOR OTHER FUNCTIONS,INDEFINITE DELIVERY / REQUIREMENTS,,Department of Health and Human Services,Office of the Assistant Secretary for Administration,806,department-of-health-and-human-services,CONT_IDV_HHSP233201700049C_7570,,2017M09
HHSF223201710227C,9/25/2017,2848522.45,"PRECISE SOFTWARE SOLUTIONS, INC.",IGF::OT::IGF    SUPPORT CTO ON ANALYSIS  DESIGN AND ENGINEERING PROJECTS 2017,INDEFINITE DELIVERY / REQUIREMENTS,,Department of Health and Human Services,Food and Drug Administration,806,department-of-health-and-human-services,CONT_IDV_HHSF223201710227C_7524,,2017M09
DJD17NEE0026,9/25/2017,26644.92,"ID TECHNOLOGIES, LLC",IGF::CT::IGF:: SERVERS TO SUPPORT THE EPIC MOBILE APPLICATION PLATFORM.,GWAC,,Department of Justice,Drug Enforcement Administration,252,department-of-justice,CONT_IDV_DJD17NEE0026_1524,,2017M09
DJD17NEE0028,9/25/2017,50650.7,"AMERICAN WORDATA, INC.",IGF::CT::IGF:: REQUEST FOR DESKTOPS TO BE USED WITHIN BY EPIC DEVELOPERS TO ACCESS APPLICATIONS IN DEVELOPMENT ENVIRONMENTS.,GWAC,,Department of Justice,Drug Enforcement Administration,252,department-of-justice,CONT_IDV_DJD17NEE0028_1524,,2017M09
VA101F17D3056,9/25/2017,2500,"ESA SOUTH, INC.",IGF::OT::IGF IDIQ DESIGN-BID-BUILD MULTIPLE AWARD CONSTRUCTION CONTRACT VISN 17,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Veterans Affairs,Department of Veterans Affairs,561,department-of-veterans-affairs,CONT_IDV_VA101F17D3056_3600,,2017M09
VA101F17D3055,9/25/2017,2500,HAMILTON PACIFIC CHAMBERLAIN LLC,IGF::OT::IGF IDIQ DESIGN-BID-BUILD MULTIPLE AWARD CONSTRUCTION CONTRACT VISN 17,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Veterans Affairs,Department of Veterans Affairs,561,department-of-veterans-affairs,CONT_IDV_VA101F17D3055_3600,,2017M09
VA101F17D3054,9/25/2017,2500,"WILLIAMS BUILDING COMPANY, INC.",IGF::OT::IGF IDIQ DESIGN-BID-BUILD MULTIPLE AWARD CONSTRUCTION CONTRACT VISN 17,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Veterans Affairs,Department of Veterans Affairs,561,department-of-veterans-affairs,CONT_IDV_VA101F17D3054_3600,,2017M09
GS07Q15BGC0004ID07140022,,9/25/2017,1363058.1,,ENTERPRISE PBX MAINTENANCE  IGF:OT:IGF  TOPS ORDER,INDEFINITE DELIVERY / DEFINITE QUANTITY,,,,CONT_IDV_GS07Q15BGC0004ID07140022_4732,,,
47PK0217D0012,,9/25/2017,147414.48,DECOR INTERIOR DESIGN INC,IGF::OT::IGF GROUNDS MAINTENANCE FOR THE 312 NORTH LOS ANGELES FEDERAL BUILDING.,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],General Services Administration,Public Buildings Service,CONT_IDV_47PK0217D0012_4740,614,general-services-administration,
DTNH2217D00078,,9/25/2017,63000,CALSPAN CORP,"IGF::OT::IGF  THIS IS A NEW IDIQ CONTRACT   ONE (1) KICK-OFF MEETING AS DESCRIBED IN SECTION C.4 AND TWO (2) FMVSS NO. 214P - RIGID POLE TESTS  2  @  $10,500.00  TOTAL  $21,000.00  FMVSS NO. 214P - RIGID POLE TEST  4 @  $10,500.00 TOTAL $42,000.00",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Transportation,National Highway Traffic Safety Administration,CONT_IDV_DTNH2217D00078_6940,731,department-of-transportation,
80JSC017D0025,,9/25/2017,250000,SIERRA NEVADA CORPORATION,"IGF::OT::IGF ON ORBIT MASS MEASUREMENT DEVICE, MMD. MMD PROVIDES A SYSTEM TO QUANTIFY THE MASS OF OBJECTS, INCLUDING LIVE ANIMAL SPECIMENS, IN THE MICROGRAVITY ENVIRONMENT. MMD MEETS THE MASS MEASURING NEEDS FOR FUNDAMENTAL SPACE LIFE AND PHYSICAL SCIENCE EXPERIMENTS, SUCH AS RODENT AND PLANT RESEARCH, BY PROVIDING THE CAPABILITY TO MEASURE MASS IN THE RANGE OF 1 TO 100 GRAMS. THE MMD IS PLANNED FOR EMPLOYMENT ON A SEAT TRACK IN THE US LAB MODULE, AND ITS MODULARITY ALSO PROVIDES FOR OPERATION IN ALTERNATIVE LOCATIONS SUCH AS THE ISS MICROGRAVITY SCIENCE GLOVEBOX (MSG) TO ALLOW CONCURRENT OPERATION WITH OTHER SPACE BIOLOGY OR RODENT RESEARCH EXPERIMENTATION.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,,National Aeronautics and Space Administration,National Aeronautics and Space Administration,CONT_IDV_80JSC017D0025_8000,862,national-aeronautics-and-space-administration,
DOCSB134117CQ0015,,9/25/2017,10000,"CAPITAL MEETING PLANNING, INC.",IGF::OT::IGF PROVIDE SERVICES FOR THE ORGANIZATION OF SCIENTIFIC AREA COMMITTEES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Commerce,National Institute of Standards and Technology,CONT_IDV_DOCSB134117CQ0015_1341,183,department-of-commerce,
HHSO100201700009C,,9/25/2017,17061805,GLAXOSMITHKLINE LLC,IGF::OT::IGF GSK TRPV4 BLOCKER PROGRAM FOR GSK2798745 AND GSK3527497,INDEFINITE DELIVERY / REQUIREMENTS,,Department of Health and Human Services,Office of Assistant Secretary for Preparedness and Response,CONT_IDV_HHSO100201700009C_7505,806,department-of-health-and-human-services,
INM17PC00015,,9/25/2017,54978,ABSG CONSULTING INC.,IGF::OT::IGF AK-16-04 OIL-SPILL OCCURRENCE ESTIMATORS FOR THE OUTER CONTINENTAL SHELF IN THE ARCTIC,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of the Interior,Bureau of Ocean Energy Management,CONT_IDV_INM17PC00015_1435,209,department-of-the-interior,
AG3142C170019,,9/25/2017,162981,"CONTRACT SOLUTIONS, INC.","''IGF::OT::IGF''  THIS ORDER IS FOR THE CONTRACTOR TO PROVIDE GENERAL CLERK III SERVICES TO NAD REGIONAL OFFICE IN INDIANAPOLIS, INDIANA.",INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Agriculture,Office of the Chief Financial Officer,CONT_IDV_AG3142C170019_1205,95,department-of-agriculture,
HHSI244201700020C,,9/25/2017,2150000,LABORATORY CORPORATION OF AMERICA,"IGF::OT::IGF BAIHS ANATOMICAL PATHOLOGY/CLINICAL LABORATORY TESTING; YEAR 1 OF 5 BASE YEAR; DOS: 09/26/17-09/25/18; EST. TOTAL:$626,732.30",INDEFINITE DELIVERY / REQUIREMENTS,['Q'],Department of Health and Human Services,Indian Health Service,CONT_IDV_HHSI244201700020C_7527,806,department-of-health-and-human-services,
DOCSB134117CQ0014,,9/25/2017,10000,"T2S, LLC",IGF::OT::IGF PROVIDE SERVICES FOR THE ORGANIZATION OF SCIENTIFIC AREA COMMITTEES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Commerce,National Institute of Standards and Technology,CONT_IDV_DOCSB134117CQ0014_1341,183,department-of-commerce,
DOCSB134117CQ0013,9/25/2017,10000,"PROMETHEUS COMPUTING, LLC",IGF::OT::IGF PROVIDE SERVICES FOR THE ORGANIZATION OF SCIENTIFIC AREA COMMITTEES (OSAC),INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Commerce,National Institute of Standards and Technology,183,department-of-commerce,CONT_IDV_DOCSB134117CQ0013_1341,,2017M09
DOCSB134117CQ0012,9/25/2017,10000,"SNA INTERNATIONAL, LLC",IGF::OT::IGF PROVIDE SERVICES FOR THE ORGANIZATION OF SCIENTIFIC AREA COMMITTEES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Commerce,National Institute of Standards and Technology,183,department-of-commerce,CONT_IDV_DOCSB134117CQ0012_1341,,2017M09
DOCSB134117CQ0011,9/25/2017,10000,NAVAR INC,IGF::OT::IGF PROVIDE SERVICES FOR THE ORGANIZATION OF SCIENTIFIC AREA COMMITTEES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Commerce,National Institute of Standards and Technology,183,department-of-commerce,CONT_IDV_DOCSB134117CQ0011_1341,,2017M09
DOCSB134117CQ0019,9/24/2017,7500,KURT J LESKER CO,IDIQ FOR PURCHASE OF VACUUM PUMPS,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Commerce,National Institute of Standards and Technology,183,department-of-commerce,CONT_IDV_DOCSB134117CQ0019_1341,,2017M09
DOCSB134117CQ0020,9/24/2017,7500,STATEC,IDIQ FOR PURCHASE OF VACUUM PUMPS,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Commerce,National Institute of Standards and Technology,183,department-of-commerce,CONT_IDV_DOCSB134117CQ0020_1341,,2017M09
SAQMMA17F4223,9/23/2017,57572.08,OPEN TEXT INC,ENTERPRISE RENEWAL,GWAC,,Department of State,Department of State,315,department-of-state,CONT_IDV_SAQMMA17F4223_1900,,2017M09
DJD17PXE0015,9/22/2017,12143.58,VISTA OUTDOOR SALES LLC,IGF::OT::IGF - AMMUNITION  J-FBI-13-126,GWAC,,Department of Justice,Drug Enforcement Administration,252,department-of-justice,CONT_IDV_DJD17PXE0015_1524,,2017M09
DJD17PXE0014,9/22/2017,3046.68,OLIN CORPORATION,IGF::OT::IGF - AMMUNITION  J-FBI-12-220,GWAC,,Department of Justice,Drug Enforcement Administration,252,department-of-justice,CONT_IDV_DJD17PXE0014_1524,,2017M09
DJD17PXE0013,9/22/2017,8934.8,VISTA OUTDOOR SALES LLC,IGF::OT::IGF - AMMUNITION  J-FBI-12-221,GWAC,,Department of Justice,Drug Enforcement Administration,252,department-of-justice,CONT_IDV_DJD17PXE0013_1524,,2017M09
GS23FGA044,9/22/2017,16307.1,"COMPLETE PACKAGING AND SHIPPING SUPPLIES, INC.",OTHER THAN SCHEDULE,INDEFINITE DELIVERY / REQUIREMENTS,,General Services Administration,Federal Acquisition Service,614,general-services-administration,CONT_IDV_GS23FGA044_4732,,2017M09
DJD17PXE0012,9/22/2017,17482.5,VISTA OUTDOOR SALES LLC,IGF::OT::IGF - AMMUNITION  DJF-16-1200-V-0000960,GWAC,,Department of Justice,Drug Enforcement Administration,252,department-of-justice,CONT_IDV_DJD17PXE0012_1524,,2017M09
HHSP233201700053C,9/22/2017,1649750.24,"ICF ESAC, LLC",IGF::OT::IGF FOR OTHER FUNCTIONS,INDEFINITE DELIVERY / REQUIREMENTS,,Department of Health and Human Services,Office of the Assistant Secretary for Administration,806,department-of-health-and-human-services,CONT_IDV_HHSP233201700053C_7570,,2017M09
HHSP233201700052C,9/22/2017,1271992,"TILT UP CONSTRUCTION, INC.",IGF::OT::IGF NCI 16-070 - BUILDING 31A CORRIDOR AND ELEVATOR LOBBY RENOVATION,INDEFINITE DELIVERY / REQUIREMENTS,,Department of Health and Human Services,Office of the Assistant Secretary for Administration,806,department-of-health-and-human-services,CONT_IDV_HHSP233201700052C_7570,,2017M09
DJBP0504SM110036,9/22/2017,7900,"TRIDENT, LLC",9MM FIREARMS,INDEFINITE DELIVERY / DEFINITE QUANTITY,,Department of Justice,Federal Prison System / Bureau of Prisons,252,department-of-justice,CONT_IDV_DJBP0504SM110036_1540,,2017M09
DTOS5917C00428,9/22/2017,881291.85,APPEREON BUSINESS SOLUTIONS INC,IGF::OT::IGF -NEW AWARD:  THE PURPOSE OF THIS REQUEST IS TO REQUEST AN AWARD FOR JA-20 IT NETWORK SERVICES FOR A NETWORK ENGINEER FOR BASE PLUS OPTION YEAR AS PER THE SPECIFICATIONS IN THE ATTACHED STATEMENT OF WORK VIA AN INDEPENDENT GOVT COST ESTIMATE.,INDEFINITE DELIVERY / INDEFINITE QUANTITY,['Q'],Department of Transportation,Immediate Office of the Secretary of Transportation,731,department-of-transportation,CONT_IDV_DTOS5917C00428_6901,,2017M09
HHSP233201750124A,9/22/2017,269250,"ALLIANCE TECHNOLOGIES, LLC",IGF::OT::IGF CENTER INVENTORY AND PRICING DATA FOR SUSTAINABILITY (IPDS),INDEFINITE DELIVERY / REQUIREMENTS,,Department of Health and Human Services,Office of the Assistant Secretary for Administration,806,department-of-health-and-human-services,CONT_IDV_HHSP233201750124A_7570,,2017M09
HSFE2017A0001,9/22/2017,4800000,STRATEGIC RESOLUTION EXPERTS INC,IGF::OT::IGF ENTERPRISE STRATEGY AND ORGANIZATIONAL DEVELOPMENT SUPPORT,BPA,,Department of Homeland Security,Federal Emergency Management Agency,766,department-of-homeland-security,CONT_IDV_HSFE2017A0001_7022,,2017M09
HHSP233201700054C,9/22/2017,500166.89,"ICF ESAC, LLC",IGF::OT::IGF FOR OTHER FUNCTIONS,INDEFINITE DELIVERY / REQUIREMENTS,,Department of Health and Human Services,Office of the Assistant Secretary for Administration,806,department-of-health-and-human-services,CONT_IDV_HHSP233201700054C_7570,,2017M09
DJF161200P0009548,9/22/2017,764322.8,"LAWRENCE STREET INDUSTRY, LLC",IGF::OT::IGF WASTE MANAGEMENT SERVICES.  THIS FPDS-NG IS FOR MOD 2.  FOR SOME REASON THE SYSTEM IS NOT RECOGNIZING ANY OTHER ENTRIES WHICH WOULD ALLOW MOD 2 TO BE ENTERED.,BPA,,Department of Justice,Federal Bureau of Investigation,252,department-of-justice,CONT_IDV_DJF161200P0009548_1549,,2017M09
DTOS5917A00012,9/22/2017,3500,"UNITED PARCEL SERVICE, INC. (OH)",BPA AWARD,BPA,,Department of Transportation,Immediate Office of the Secretary of Transportation,731,department-of-transportation,CONT_IDV_DTOS5917A00012_6901,,2017M09
HHSP233201700041C,9/22/2017,76654767.14,COMMUNITY DEVELOPMENT INSTITUTE,IGF::OT::IGF OFFICE OF HEAD START NATIONAL INTERIM MANAGEMENT PROGRAM,INDEFINITE DELIVERY / REQUIREMENTS,['Q'],Department of Health and Human Services,Office of the Assistant Secretary for Administration,806,department-of-health-and-human-services,CONT_IDV_HHSP233201700041C_7570,,2017M09
NAMA17C0010,9/21/2017,7990,"ORBEON, INC.",IGF::OT::IGF FOR OTHER FUNCTIONS,INDEFINITE DELIVERY / REQUIREMENTS,,National Archives and Records Administration,National Archives and Records Administration,925,national-archives-and-records-administration,CONT_IDV_NAMA17C0010_8800,,2017M09
47PH0217D0007,9/21/2017,7582.46,SSG WW JV LLC,IGF::OT::IGF FOR OTHER FUNCTIONS 3 AIR DRIER INSTALLATIONS FOR F. LANHAM TX0224ZZ,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH0217D0007_4740,,2017M09
15UCOC17F00000168,9/21/2017,353500,XTREME GREEN ELECTRIC VEHICLES INC.,ELECTRIC OFF ROAD VEHICLES,INDEFINITE DELIVERY / DEFINITE QUANTITY,,Department of Justice,Federal Prison Industries / Unicor,252,department-of-justice,CONT_IDV_15UCOC17F00000168_1542,,2017M09
HHSP233201750102A,9/21/2017,339744,"AREVALOS TRADE COMPANY, LLC",IGF::OT::IGF DESERT DEFENDERS JANITORIAL SERVICES,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,Department of Health and Human Services,Office of the Assistant Secretary for Administration,806,department-of-health-and-human-services,CONT_IDV_HHSP233201750102A_7570,,2017M09
HHSP233201750125A,9/21/2017,544440,"BIZZELL GROUP LLC, THE",IGF::OT::IGF TECHNICAL AND LOGISTICS SUPPORT SERVICES FOR OFFICE ON WOMEN'S HEALTH,INDEFINITE DELIVERY / DEFINITE QUANTITY,,Department of Health and Human Services,Office of the Assistant Secretary for Administration,806,department-of-health-and-human-services,CONT_IDV_HHSP233201750125A_7570,,2017M09
47PH1017D0010,9/21/2017,100,COMMERCIAL APPRAISAL INC,IGF::OT::IGF - BASE AWARD FOR REAL PROPERTY APPRAISALS AND CONSULTING SERVICES IDIQ - NEW MEXICO. MINIMUM GUARANTEE OF $100.00. PERIOD OF PERFORMANCE 09/21/2017 - 09/20/2018.,INDEFINITE DELIVERY / INDEFINITE QUANTITY,,General Services Administration,Public Buildings Service,614,general-services-administration,CONT_IDV_47PH1017D0010_4740,,2017M09
